26.204	0.0391
26.308	-0.2832
26.412	0.1807
26.515	0.2803
26.620	-0.0391
26.723	-0.0850
26.827	0.0938
26.932	0.0469
27.039	-0.1572
27.139	-0.1416
27.243	0.0439
27.360	0.0732
27.455	-0.1094
27.554	0.0781
27.660	0.2373
27.763	-0.0059
27.868	-0.0312
27.974	0.1631
28.074	0.0117
28.177	-0.1982
28.283	-0.0068
28.385	0.0410
28.489	-0.1221
28.592	-0.0391
28.697	0.1504
28.800	0.0078
28.905	0.0322
29.009	0.1328
29.112	0.0000
29.217	-0.0586
29.321	-0.0254
29.448	-0.0420
29.529	-0.0674
29.634	-0.0469
29.735	0.0039
29.842	0.0586
29.943	0.0547
30.047	0.0576
30.151	0.0898
30.256	0.0498
30.359	-0.0488
30.464	-0.0088
30.569	-0.0059
30.682	-0.0918
30.776	-0.0342
30.879	0.0449
30.984	0.0020
31.089	0.0430
31.193	0.1094
31.295	0.0459
31.398	0.0205
31.502	0.0410
31.607	-0.0381
31.715	-0.0566
31.818	-0.0430
31.922	-0.0449
32.023	-0.0078
32.130	0.0283
32.231	0.0439
32.333	0.0684
32.437	0.0879
32.542	0.0205
32.646	0.0098
32.749	-0.0020
32.852	-0.0635
32.959	-0.0664
33.061	-0.0088
33.164	-0.0254
33.268	-0.0098
33.374	0.0859
33.477	0.0645
33.580	0.0469
33.684	0.0762
33.789	0.0361
33.892	-0.0293
33.998	-0.0215
34.099	-0.0322
34.203	-0.0586
34.307	-0.0264
34.413	0.0137
34.514	0.0391
34.618	0.0635
34.724	0.0723
34.827	0.0508
34.930	0.0264
35.034	-0.0107
35.140	-0.0264
35.252	-0.0293
35.356	-0.0586
35.450	-0.0322
35.555	0.0176
35.657	0.0225
35.761	0.0469
35.864	0.0938
35.968	0.0527
36.074	0.0156
36.178	0.0264
36.280	-0.1934
36.385	-0.1436
36.490	-0.2119
36.595	-0.1689
36.696	-0.2754
36.799	-0.2637
36.904	0.1445
37.008	0.0166
37.111	-0.0674
37.215	0.2285
37.319	0.3086
37.424	-0.0576
37.530	-0.1045
37.632	0.1104
37.734	-0.0713
37.839	-0.2891
37.942	-0.1328
38.046	0.0518
38.150	-0.0986
38.260	0.0498
38.358	0.2256
38.463	0.1602
38.579	0.0352
38.669	0.0811
38.776	0.0117
38.883	-0.1426
38.982	-0.1504
39.086	-0.0918
39.189	-0.1172
39.292	-0.0459
39.397	0.0830
39.500	0.1035
39.604	0.1094
39.708	0.1582
39.813	0.1006
39.918	-0.0605
40.020	-0.0459
40.125	-0.0605
40.227	-0.1562
40.331	-0.1582
40.434	0.0146
40.540	0.0205
40.647	0.0137
40.748	0.1680
40.953	0.0225
41.163	-0.0391
41.266	-0.1729
41.370	-0.1318
41.475	-0.0928
41.627	-0.1055
41.681	0.0342
41.785	0.0957
41.888	0.0977
41.992	0.1523
42.096	0.0498
42.200	0.0576
42.304	-0.1025
42.597	-0.0918
42.615	-0.1787
42.719	-0.1826
42.826	0.0830
42.927	-0.1045
43.030	-0.0928
43.134	0.1357
43.251	-0.2363
43.344	-0.0879
43.447	0.1621
43.552	-0.1582
43.655	-0.2891
43.759	0.0977
43.861	0.1035
43.966	-0.1465
44.068	0.2021
44.174	0.1621
44.277	0.0010
44.380	0.0615
44.484	0.0518
44.589	-0.1025
44.693	-0.2480
44.796	-0.1143
44.899	-0.0137
45.004	-0.0557
45.109	-0.0713
45.249	0.1240
45.317	0.1875
45.419	0.1045
45.524	0.0537
45.631	0.0234
45.733	-0.0625
45.846	-0.1406
45.941	-0.1562
46.044	-0.0928
46.147	-0.0781
46.251	-0.0371
46.354	0.0977
46.457	0.1309
46.561	0.0918
46.667	0.1191
46.782	0.0664
46.873	-0.0830
46.977	-0.0791
47.085	-0.0840
47.189	-0.1572
47.288	-0.1270
47.392	0.0166
47.495	0.0264
47.604	0.0664
47.704	0.1387
47.948	0.0322
48.072	-0.0254
48.225	-0.1035
48.330	-0.1465
48.430	-0.1152
48.536	-0.0332
48.640	0.0068
48.745	0.0479
48.847	0.1279
48.951	0.1396
49.053	0.0469
49.158	-0.0010
49.260	-0.0156
49.366	-0.0850
49.468	-0.1318
49.573	-0.1006
49.677	-0.0527
49.781	-0.0312
49.886	0.0771
49.987	0.0986
50.092	0.1162
50.198	0.1045
50.300	0.0254
50.403	-0.0342
50.511	-0.0566
50.613	-0.0889
50.715	-0.1230
50.819	-0.0879
50.925	-0.0107
51.028	0.0186
51.131	0.0723
51.236	0.1250
51.341	0.1084
51.443	0.0459
51.549	-0.0059
51.651	-0.0400
51.757	-0.0879
51.858	-0.1143
51.962	-0.0859
52.066	-0.0352
52.169	0.0020
52.274	0.0449
52.378	0.1123
52.481	0.1133
52.585	0.0801
52.693	0.0117
52.798	-0.0303
52.899	-0.0703
53.009	-0.1016
53.104	-0.1035
53.211	-0.0547
53.314	-0.0029
53.417	0.0342
53.521	0.0811
53.624	-0.0078
53.727	0.0791
53.833	0.0312
53.936	-0.0791
54.251	-0.2168
54.402	-0.1709
54.454	-0.0068
54.559	0.1562
54.661	0.0498
54.765	0.0957
54.869	0.1934
54.973	0.0225
55.076	-0.1250
55.180	-0.0234
55.286	-0.0791
55.395	-0.2119
55.495	-0.1348
55.598	0.0586
55.701	-0.0068
55.805	0.0439
55.908	0.1875
56.011	0.1133
56.115	0.0137
56.221	-0.0654
56.323	-0.0957
56.426	-0.1641
56.533	-0.1465
56.634	-0.1123
56.738	-0.0801
56.842	0.0234
56.947	0.0918
57.052	0.1377
57.153	0.1768
57.257	0.1182
57.361	-0.0400
57.465	-0.0439
57.590	-0.0742
57.673	-0.1641
57.781	-0.1816
57.880	-0.0674
57.986	0.0244
58.089	0.0029
58.196	0.2168
58.296	0.2529
58.404	-0.1396
58.507	-0.0146
58.608	0.0537
58.715	-0.1504
58.816	-0.2422
58.919	-0.1377
59.024	-0.0615
59.126	-0.1104
59.234	0.0254
59.337	0.1562
59.440	0.1377
59.543	0.1504
59.647	0.1162
59.749	-0.0400
59.858	-0.0918
59.961	-0.0908
